INVESTIGATION_ID,AddrLine,House,Street,Type,Direction
5528427,94 BRIGHTON AVE,94,BRIGHTON,AVE,
5448397,94 BRIGHTON AVE,94,BRIGHTON,AVE,
5662634,94 BRIGHTON AVE,94,BRIGHTON,AVE,
5689321,94 BRIGHTON AVE,94,BRIGHTON,AVE,
5686790,94 BRIGHTON AVE,94,BRIGHTON,AVE,
5717207,79 HOVE ST,79,HOVE,ST,
5709041,91 HOVE ST,91,HOVE,ST,
5547666,206 HILLHURST BLVD,206,HILLHURST,BLVD,
5466605,220 HILLHURST BLVD,220,HILLHURST,BLVD,
5686884,220 HILLHURST BLVD,220,HILLHURST,BLVD,
5563718,73 KIMBARK BLVD,73,KIMBARK,BLVD,
5563857,73 KIMBARK BLVD,73,KIMBARK,BLVD,
5563724,77 KIMBARK BLVD,77,KIMBARK,BLVD,
5563849,77 KIMBARK BLVD,77,KIMBARK,BLVD,
5568425,27 CARIBOU RD,27,CARIBOU,RD,
5731000,27 CARIBOU RD,27,CARIBOU,RD,
5732342,27 CARIBOU RD,27,CARIBOU,RD,
5703234,411 DOUGLAS AVE,411,DOUGLAS,AVE,
5706763,411 DOUGLAS AVE,411,DOUGLAS,AVE,
5649045,482 WOBURN AVE,482,WOBURN,AVE,
5655034,482 WOBURN AVE,482,WOBURN,AVE,
5556797,486 WOBURN AVE,486,WOBURN,AVE,
5570924,486 WOBURN AVE,486,WOBURN,AVE,
5448033,163 LEDBURY ST,163,LEDBURY,ST,
5676835,163 LEDBURY ST,163,LEDBURY,ST,
5633763,330 BROOKE AVE,330,BROOKE,AVE,
5512965,346 BROOKE AVE,346,BROOKE,AVE,
5507179,346 BROOKE AVE,346,BROOKE,AVE,
4766456,219 HADDINGTON AVE,219,HADDINGTON,AVE,
5527301,219 HADDINGTON AVE,219,HADDINGTON,AVE,
5693463,185 TORRESDALE AVE,185,TORRESDALE,AVE,
5417171,90 FISHERVILLE RD,90,FISHERVILLE,RD,
5693489,268 TORRESDALE AVE,268,TORRESDALE,AVE,
5501676,260 TORRESDALE AVE,260,TORRESDALE,AVE,
5545761,260 TORRESDALE AVE,260,TORRESDALE,AVE,
5643534,260 TORRESDALE AVE,260,TORRESDALE,AVE,
5634418,260 TORRESDALE AVE,260,TORRESDALE,AVE,
5634423,258 TORRESDALE AVE,258,TORRESDALE,AVE,
5417209,254 TORRESDALE AVE,254,TORRESDALE,AVE,
5431553,254 TORRESDALE AVE,254,TORRESDALE,AVE,
5671474,248 TORRESDALE AVE,248,TORRESDALE,AVE,
5410346,230 TORRESDALE AVE,230,TORRESDALE,AVE,
5413851,230 TORRESDALE AVE,230,TORRESDALE,AVE,
5455731,230 TORRESDALE AVE,230,TORRESDALE,AVE,
5618601,228 TORRESDALE AVE,228,TORRESDALE,AVE,
5430797,60 ROCKFORD RD,60,ROCKFORD,RD,
5644775,135 WATERLOO AVE,135,WATERLOO,AVE,
5645897,135 WATERLOO AVE,135,WATERLOO,AVE,
5439496,127 WATERLOO AVE,127,WATERLOO,AVE,
5458411,61 COMBE AVE,61,COMBE,AVE,
5397249,134 HOVE ST,134,HOVE,ST,
5639367,134 HOVE ST,134,HOVE,ST,
5411369,9 DELLBANK RD,9,DELLBANK,RD,
5411386,9 DELLBANK RD,9,DELLBANK,RD,
5341341,9 DELLBANK RD,9,DELLBANK,RD,
5390124,9 DELLBANK RD,9,DELLBANK,RD,
5501192,17 DELLBANK RD,17,DELLBANK,RD,
5503342,17 DELLBANK RD,17,DELLBANK,RD,
5541364,17 DELLBANK RD,17,DELLBANK,RD,
5503047,17 DELLBANK RD,17,DELLBANK,RD,
5503061,17 DELLBANK RD,17,DELLBANK,RD,
5546427,17 DELLBANK RD,17,DELLBANK,RD,
5550710,17 DELLBANK RD,17,DELLBANK,RD,
5550941,17 DELLBANK RD,17,DELLBANK,RD,
5501651,17 DELLBANK RD,17,DELLBANK,RD,
5550715,17 DELLBANK RD,17,DELLBANK,RD,
5503021,17 DELLBANK RD,17,DELLBANK,RD,
5503022,17 DELLBANK RD,17,DELLBANK,RD,
5552129,17 DELLBANK RD,17,DELLBANK,RD,
5552138,17 DELLBANK RD,17,DELLBANK,RD,
5501988,17 DELLBANK RD,17,DELLBANK,RD,
5501392,17 DELLBANK RD,17,DELLBANK,RD,
5501396,17 DELLBANK RD,17,DELLBANK,RD,
5501406,17 DELLBANK RD,17,DELLBANK,RD,
5544910,17 DELLBANK RD,17,DELLBANK,RD,
5728963,17 DELLBANK RD,17,DELLBANK,RD,
5670248,17 DELLBANK RD,17,DELLBANK,RD,
5641086,12 OVERBROOK PL,12,OVERBROOK,PL,
5638857,12 OVERBROOK PL,12,OVERBROOK,PL,
5617176,84 KIMBARK BLVD,84,KIMBARK,BLVD,
5061448,70 KIMBARK BLVD,70,KIMBARK,BLVD,
5650773,481 DOUGLAS AVE,481,DOUGLAS,AVE,
5711758,520 ST GERMAIN AVE,520,ST GERMAIN,AVE,
5414723,1750-1752 AVENUE RD,1750-1752,AVENUE,RD,
5380930,3587 BATHURST ST,3587,BATHURST,ST,
5624037,191 DUNBLAINE AVE,191,DUNBLAINE,AVE,
5624046,191 DUNBLAINE AVE,191,DUNBLAINE,AVE,
5622328,189 DUNBLAINE AVE,189,DUNBLAINE,AVE,
5514837,240 HADDINGTON AVE,240,HADDINGTON,AVE,
5639896,18 ROBINGROVE RD,18,ROBINGROVE,RD,
5635607,18 ROBINGROVE RD,18,ROBINGROVE,RD,
5639764,18 ROBINGROVE RD,18,ROBINGROVE,RD,
5450717,5 STONEDENE BLVD,5,STONEDENE,BLVD,
5694474,35 STONEDENE BLVD,35,STONEDENE,BLVD,
5709666,35 STONEDENE BLVD,35,STONEDENE,BLVD,
5536233,39 STONEDENE BLVD,39,STONEDENE,BLVD,
5626677,39 STONEDENE BLVD,39,STONEDENE,BLVD,
5634749,39 STONEDENE BLVD,39,STONEDENE,BLVD,
5469134,15 ROCKFORD RD,15,ROCKFORD,RD,
5534310,15 ROCKFORD RD,15,ROCKFORD,RD,
5563024,15 ROCKFORD RD,15,ROCKFORD,RD,
5663738,15 ROCKFORD RD,15,ROCKFORD,RD,
5708801,15 ROCKFORD RD,15,ROCKFORD,RD,
5465151,6000 BATHURST ST,6000,BATHURST,ST,
5675453,6000 BATHURST ST,6000,BATHURST,ST,
5466535,18 CEDARCROFT BLVD,18,CEDARCROFT,BLVD,
5675448,18 CEDARCROFT BLVD,18,CEDARCROFT,BLVD,
5436619,114 ROCKFORD RD,114,ROCKFORD,RD,
5725153,120 ROCKFORD RD,120,ROCKFORD,RD,
5723949,120 ROCKFORD RD,120,ROCKFORD,RD,
5656795,119 CODSELL AVE,119,CODSELL,AVE,
5650925,119 CODSELL AVE,119,CODSELL,AVE,
5487135,115 CODSELL AVE,115,CODSELL,AVE,
5545096,115 CODSELL AVE,115,CODSELL,AVE,
5496017,115 CODSELL AVE,115,CODSELL,AVE,
5487572,115 CODSELL AVE,115,CODSELL,AVE,
5487593,115 CODSELL AVE,115,CODSELL,AVE,
5496158,115 CODSELL AVE,115,CODSELL,AVE,
5495381,115 CODSELL AVE,115,CODSELL,AVE,
5495387,115 CODSELL AVE,115,CODSELL,AVE,
5495390,115 CODSELL AVE,115,CODSELL,AVE,
5508450,115 CODSELL AVE,115,CODSELL,AVE,
5492359,115 CODSELL AVE,115,CODSELL,AVE,
5465054,94 COCKSFIELD AVE,94,COCKSFIELD,AVE,
5465065,94 COCKSFIELD AVE,94,COCKSFIELD,AVE,
5654326,748 SHEPPARD AVE W,748,SHEPPARD,AVE,W
5661448,748 SHEPPARD AVE W,748,SHEPPARD,AVE,W
5619163,73 COMBE AVE,73,COMBE,AVE,
5432998,66 ACTON AVE,66,ACTON,AVE,
5698846,70 ACTON AVE,70,ACTON,AVE,
5696124,70 ACTON AVE,70,ACTON,AVE,
5684670,72 ACTON AVE,72,ACTON,AVE,
5449072,74 ACTON AVE,74,ACTON,AVE,
5684676,76 ACTON AVE,76,ACTON,AVE,
5716720,76 ACTON AVE,76,ACTON,AVE,
5394042,105 COMBE AVE,105,COMBE,AVE,
5656430,105 COMBE AVE,105,COMBE,AVE,
5699271,105 COMBE AVE,105,COMBE,AVE,
5690814,105 COMBE AVE,105,COMBE,AVE,
5447354,103 COMBE AVE,103,COMBE,AVE,
5465284,271 WATERLOO AVE,271,WATERLOO,AVE,
5474262,271 WATERLOO AVE,271,WATERLOO,AVE,
5473829,271 WATERLOO AVE,271,WATERLOO,AVE,
5525671,256 CODSELL AVE,256,CODSELL,AVE,
5640516,260 CODSELL AVE,260,CODSELL,AVE,
5684858,255 WATERLOO AVE,255,WATERLOO,AVE,
5583763,196 KENNARD AVE,196,KENNARD,AVE,
5494166,750 WILSON HEIGHTS BLVD,750,WILSON HEIGHTS,BLVD,
5472100,750 WILSON HEIGHTS BLVD,750,WILSON HEIGHTS,BLVD,
5494343,750 WILSON HEIGHTS BLVD,750,WILSON HEIGHTS,BLVD,
5621817,750 WILSON HEIGHTS BLVD,750,WILSON HEIGHTS,BLVD,
5684728,182 HONITON ST,182,HONITON,ST,
5709059,182 HONITON ST,182,HONITON,ST,
5520271,218 PANNAHILL RD,218,PANNAHILL,RD,
5696258,240 PANNAHILL RD,240,PANNAHILL,RD,
5501818,256 WILMINGTON AVE,256,WILMINGTON,AVE,
5644002,256 WILMINGTON AVE,256,WILMINGTON,AVE,
5563591,2 ARLSTAN DR,2,ARLSTAN,DR,
5393063,300 WILMINGTON AVE,300,WILMINGTON,AVE,
5444331,300 WILMINGTON AVE,300,WILMINGTON,AVE,
5623455,2844 DUFFERIN ST,2844,DUFFERIN,ST,
5398334,68 TYCOS DR,68,TYCOS,DR,
5720916,1209 GLENCAIRN AVE,1209,GLENCAIRN,AVE,
5450371,37 EUPHRASIA DR,37,EUPHRASIA,DR,
5473554,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582069,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582070,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582071,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582072,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582073,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582074,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5582075,47 EUPHRASIA DR,47,EUPHRASIA,DR,
5474834,1049 LAWRENCE AVE W,1049,LAWRENCE,AVE,W
5514446,1049 LAWRENCE AVE W,1049,LAWRENCE,AVE,W
5507089,1049 LAWRENCE AVE W,1049,LAWRENCE,AVE,W
5546937,1049 LAWRENCE AVE W,1049,LAWRENCE,AVE,W
5571519,1049 LAWRENCE AVE W,1049,LAWRENCE,AVE,W
5468748,25 GOOD SHEPHERD CRT,25,GOOD SHEPHERD,CRT,
5574329,2 CONVENT CRT,2,CONVENT,CRT,
5586580,100 LOTHERTON PTWY,100,LOTHERTON,PTWY,
5522196,3180 DUFFERIN ST,3180,DUFFERIN,ST,
5520456,3180 DUFFERIN ST,3180,DUFFERIN,ST,
5470079,151 RANEE AVE,151,RANEE,AVE,
5467629,151 RANEE AVE,151,RANEE,AVE,
5477920,135 RANEE AVE,135,RANEE,AVE,
5368029,98 LYNNHAVEN RD,98,LYNNHAVEN,RD,
5370814,98 LYNNHAVEN RD,98,LYNNHAVEN,RD,
5368026,98 LYNNHAVEN RD,98,LYNNHAVEN,RD,
5366904,98 LYNNHAVEN RD,98,LYNNHAVEN,RD,
5367676,98 LYNNHAVEN RD,98,LYNNHAVEN,RD,
5372410,98 LYNNHAVEN RD,98,LYNNHAVEN,RD,
5490719,68 LYNNHAVEN RD,68,LYNNHAVEN,RD,
5578888,43 GLEN BELLE CRES,43,GLEN BELLE,CRES,
5603249,7 ROBBIE AVE,7,ROBBIE,AVE,
5600202,7 ROBBIE AVE,7,ROBBIE,AVE,
5640274,28 MARWILL ST,28,MARWILL,ST,
5640269,22 MARWILL ST,22,MARWILL,ST,
5640257,20 MARWILL ST,20,MARWILL,ST,
5640239,10 MARWILL ST,10,MARWILL,ST,
5453167,149 MCALLISTER RD,149,MCALLISTER,RD,
5661368,149 MCALLISTER RD,149,MCALLISTER,RD,
5654352,149 MCALLISTER RD,149,MCALLISTER,RD,
5620711,149 MCALLISTER RD,149,MCALLISTER,RD,
5598265,149 MCALLISTER RD,149,MCALLISTER,RD,
5395615,178 REINER RD,178,REINER,RD,
5665422,1 DUNSMORE GDNS,1,DUNSMORE,GDNS,
5675345,211 MCALLISTER RD,211,MCALLISTER,RD,
5650902,2 ANSFORD AVE,2,ANSFORD,AVE,
5466555,2 FAYWOOD BLVD,2,FAYWOOD,BLVD,
5505302,1035 SHEPPARD AVE W,1035,SHEPPARD,AVE,W
5671366,279 REINER RD,279,REINER,RD,
5479496,273 REINER RD,273,REINER,RD,
5494199,273 REINER RD,273,REINER,RD,
5401956,241 WATERLOO AVE,241,WATERLOO,AVE,
5388138,239 WATERLOO AVE,239,WATERLOO,AVE,
5595465,237 WATERLOO AVE,237,WATERLOO,AVE,
5626430,237 WATERLOO AVE,237,WATERLOO,AVE,
5477566,193 SEARLE AVE,193,SEARLE,AVE,
5600580,234 WATERLOO AVE,234,WATERLOO,AVE,
5602889,234 WATERLOO AVE,234,WATERLOO,AVE,
5602891,234 WATERLOO AVE,234,WATERLOO,AVE,
5602952,234 WATERLOO AVE,234,WATERLOO,AVE,
5519848,250 PANNAHILL RD,250,PANNAHILL,RD,
5631591,177 OVERBROOK PL,177,OVERBROOK,PL,
5645693,11 BARKSDALE AVE,11,BARKSDALE,AVE,
5646326,11 BARKSDALE AVE,11,BARKSDALE,AVE,
5605106,11 BARKSDALE AVE,11,BARKSDALE,AVE,
5456266,126 DOLLERY CRT,126,DOLLERY,CRT,
5456270,126 DOLLERY CRT,126,DOLLERY,CRT,
5456274,126 DOLLERY CRT,126,DOLLERY,CRT,
5517833,126 TYCOS DR,126,TYCOS,DR,
5501752,126 TYCOS DR,126,TYCOS,DR,
5683215,916 CALEDONIA RD,916,CALEDONIA,RD,
5567818,16 GOOD SHEPHERD CRT,16,GOOD SHEPHERD,CRT,
5567819,16 GOOD SHEPHERD CRT,16,GOOD SHEPHERD,CRT,
5592152,15 GOOD SHEPHERD CRT,15,GOOD SHEPHERD,CRT,
5438744,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5438745,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5428904,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5368219,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5532947,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5473255,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5463763,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5471835,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5580416,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5584726,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5612524,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5600461,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5583317,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5594267,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5574125,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5663456,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5575561,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5698538,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5695109,3050 DUFFERIN ST,3050,DUFFERIN,ST,
5482638,901 LAWRENCE AVE W,901,LAWRENCE,AVE,W
5473257,3010 DUFFERIN ST,3010,DUFFERIN,ST,
5672844,3010 DUFFERIN ST,3010,DUFFERIN,ST,
5670016,3010 DUFFERIN ST,3010,DUFFERIN,ST,
5543698,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5543700,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5461258,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5461262,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5473261,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5521581,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5537502,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5577569,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5606746,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5608383,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5601742,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5689662,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5673199,3000 DUFFERIN ST,3000,DUFFERIN,ST,
5404192,60 PLAYFAIR AVE,60,PLAYFAIR,AVE,
5473109,60 PLAYFAIR AVE,60,PLAYFAIR,AVE,
5623951,11 MARIANFELD AVE,11,MARIANFELD,AVE,
5614630,11 MARIANFELD AVE,11,MARIANFELD,AVE,
5655703,1000 LAWRENCE AVE W,1000,LAWRENCE,AVE,W
5512621,67 DUFFLAW RD,67,DUFFLAW,RD,
5690282,64 SAMOR RD,64,SAMOR,RD,
5607041,41 BENTWORTH AVE,41,BENTWORTH,AVE,
5606700,29 BENTWORTH AVE,29,BENTWORTH,AVE,
5504431,46 LYNNHAVEN RD,46,LYNNHAVEN,RD,
5509533,46 LYNNHAVEN RD,46,LYNNHAVEN,RD,
5548517,111 RANEE AVE,111,RANEE,AVE,
5456885,99 RANEE AVE,99,RANEE,AVE,
5459748,99 RANEE AVE,99,RANEE,AVE,
5616680,99 RANEE AVE,99,RANEE,AVE,
5398458,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5404253,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5463198,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5460835,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5640964,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5640965,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5674694,89 HIGHLAND HILL,89,HIGHLAND HILL,,
5358539,93 HIGHLAND HILL,93,HIGHLAND HILL,,
5577057,94 HIGHLAND HILL,94,HIGHLAND HILL,,
5374779,75 DEQUINCY BLVD,75,DEQUINCY,BLVD,
5389987,69 DEQUINCY BLVD,69,DEQUINCY,BLVD,
5698943,32 ROBBIE AVE,32,ROBBIE,AVE,
5516153,62 LAURELCREST AVE,62,LAURELCREST,AVE,
5488842,82 LAURELCREST AVE,82,LAURELCREST,AVE,
5464939,7 GRANITE ST,7,GRANITE,ST,
5374740,17 GRANITE ST,17,GRANITE,ST,
5374836,17 GRANITE ST,17,GRANITE,ST,
5551885,17 GRANITE ST,17,GRANITE,ST,
5517387,19 GRANITE ST,19,GRANITE,ST,
5688426,19 GRANITE ST,19,GRANITE,ST,
5482050,28 GORMAN PARK RD,28,GORMAN PARK,RD,
5500059,196 REINER RD,196,REINER,RD,
5393548,202 REINER RD,202,REINER,RD,
5484331,206 REINER RD,206,REINER,RD,
5478519,206 REINER RD,206,REINER,RD,
5422410,17 DUNSMORE GDNS,17,DUNSMORE,GDNS,
5497042,21 NORCROSS RD,21,NORCROSS,RD,
5498611,21 NORCROSS RD,21,NORCROSS,RD,
5453966,268 REINER RD,268,REINER,RD,
5706385,50 FINDLAY BLVD,50,FINDLAY,BLVD,
5717591,243 SEARLE AVE,243,SEARLE,AVE,
5474589,270 WATERLOO AVE,270,WATERLOO,AVE,
5375071,259 SEARLE AVE,259,SEARLE,AVE,
5456614,236 WILMINGTON AVE,236,WILMINGTON,AVE,
5456287,236 WILMINGTON AVE,236,WILMINGTON,AVE,
5454892,236 WILMINGTON AVE,236,WILMINGTON,AVE,
5371522,234 WILMINGTON AVE,234,WILMINGTON,AVE,
5586092,230 WILMINGTON AVE,230,WILMINGTON,AVE,
4789217,138 OVERBROOK PL,138,OVERBROOK,PL,
5413562,138 OVERBROOK PL,138,OVERBROOK,PL,
5414215,138 OVERBROOK PL,138,OVERBROOK,PL,
5563224,156 OVERBROOK PL,156,OVERBROOK,PL,
5655649,51 BARKSDALE AVE,51,BARKSDALE,AVE,
5715096,142 SHAFTESBURY ST,142,SHAFTESBURY,ST,
5577292,140 SHAFTESBURY ST,140,SHAFTESBURY,ST,
5643639,150 ROBERT HICKS DR,150,ROBERT HICKS,DR,
5638315,150 ROBERT HICKS DR,150,ROBERT HICKS,DR,
5675512,192 ROBERT HICKS DR,192,ROBERT HICKS,DR,
5693459,198 ROBERT HICKS DR,198,ROBERT HICKS,DR,
5700304,569 GLEN PARK AVE,569,GLEN PARK,AVE,
5720839,565 GLEN PARK AVE,565,GLEN PARK,AVE,
5719668,565 GLEN PARK AVE,565,GLEN PARK,AVE,
5719671,565 GLEN PARK AVE,565,GLEN PARK,AVE,
5595631,555 GLEN PARK AVE,555,GLEN PARK,AVE,
5364965,1178 GLENCAIRN AVE,1178,GLENCAIRN,AVE,
5681341,11 SAGE AVE,11,SAGE,AVE,
5496972,15 BENTWORTH AVE,15,BENTWORTH,AVE,
5585321,3300 DUFFERIN ST,3300,DUFFERIN,ST,
5425624,20 ORFUS RD,20,ORFUS,RD,
5461327,20 ORFUS RD,20,ORFUS,RD,
5579971,20 ORFUS RD,20,ORFUS,RD,
5405412,88 ORFUS RD,88,ORFUS,RD,
5488946,135 CARTWRIGHT AVE,135,CARTWRIGHT,AVE,
5495983,135 CARTWRIGHT AVE,135,CARTWRIGHT,AVE,
5664944,135 CARTWRIGHT AVE,135,CARTWRIGHT,AVE,
5635117,135 CARTWRIGHT AVE,135,CARTWRIGHT,AVE,
5366493,138 BAYCREST AVE,138,BAYCREST,AVE,
5366658,138 BAYCREST AVE,138,BAYCREST,AVE,
5452020,117 BAYCREST AVE,117,BAYCREST,AVE,
5665497,109 BAYCREST AVE,109,BAYCREST,AVE,
5442749,85 RANEE AVE,85,RANEE,AVE,
5496109,74 RIDGEVALE DR,74,RIDGEVALE,DR,
5495170,74 RIDGEVALE DR,74,RIDGEVALE,DR,
5496110,76 RIDGEVALE DR,76,RIDGEVALE,DR,
5495172,76 RIDGEVALE DR,76,RIDGEVALE,DR,
5378047,25 BRUCEWOOD CRES,25,BRUCEWOOD,CRES,
5386483,25 BRUCEWOOD CRES,25,BRUCEWOOD,CRES,
5383342,25 BRUCEWOOD CRES,25,BRUCEWOOD,CRES,
5399344,25 BRUCEWOOD CRES,25,BRUCEWOOD,CRES,
5531087,25 BRUCEWOOD CRES,25,BRUCEWOOD,CRES,
5530269,3 DREXEL RD,3,DREXEL,RD,
5473252,3 DREXEL RD,3,DREXEL,RD,
5559997,3 DREXEL RD,3,DREXEL,RD,
5476703,14 SARANAC BLVD,14,SARANAC,BLVD,
5476707,10 SARANAC BLVD,10,SARANAC,BLVD,
5476701,6 SARANAC BLVD,6,SARANAC,BLVD,
5473249,30 COVINGTON RD,30,COVINGTON,RD,
5640759,11 PRINCE CHARLES DR,11,PRINCE CHARLES,DR,
5639406,11 PRINCE CHARLES DR,11,PRINCE CHARLES,DR,
5485345,725 WILSON AVE,725,WILSON,AVE,
5489476,725 WILSON AVE,725,WILSON,AVE,
5548444,6 TIPPETT RD,6,TIPPETT,RD,
5655990,2 TIPPETT RD,2,TIPPETT,RD,
5417839,525 WILSON AVE,525,WILSON,AVE,
5646936,525 WILSON AVE,525,WILSON,AVE,
5672763,525 WILSON AVE,525,WILSON,AVE,
5472104,495 WILSON AVE,495,WILSON,AVE,
5361026,52 KING HIGH AVE,52,KING HIGH,AVE,
5370373,52 KING HIGH AVE,52,KING HIGH,AVE,
5466559,45 FAYWOOD BLVD,45,FAYWOOD,BLVD,
5679067,45 FAYWOOD BLVD,45,FAYWOOD,BLVD,
5679085,45 FAYWOOD BLVD,45,FAYWOOD,BLVD,
5466557,55 FAYWOOD BLVD,55,FAYWOOD,BLVD,
5501590,55 FAYWOOD BLVD,55,FAYWOOD,BLVD,
5501645,55 FAYWOOD BLVD,55,FAYWOOD,BLVD,
5421726,59 VINCI CRES,59,VINCI,CRES,
5471515,59 VINCI CRES,59,VINCI,CRES,
5554475,59 VINCI CRES,59,VINCI,CRES,
5695810,59 VINCI CRES,59,VINCI,CRES,
5471516,8 VINCI CRES,8,VINCI,CRES,
5661886,8 VINCI CRES,8,VINCI,CRES,
5661845,8 VINCI CRES,8,VINCI,CRES,
5464159,3 VINCI CRES,3,VINCI,CRES,
5524186,36 LAURELCREST AVE,36,LAURELCREST,AVE,
5661367,209 FAYWOOD BLVD,209,FAYWOOD,BLVD,
5654110,209 FAYWOOD BLVD,209,FAYWOOD,BLVD,
5590904,22 GRANITE ST,22,GRANITE,ST,
5451413,156 ALMORE AVE,156,ALMORE,AVE,
5451424,156 ALMORE AVE,156,ALMORE,AVE,
5665544,156 ALMORE AVE,156,ALMORE,AVE,
5665553,156 ALMORE AVE,156,ALMORE,AVE,
5653005,194 MCALLISTER RD,194,MCALLISTER,RD,
5665061,194 MCALLISTER RD,194,MCALLISTER,RD,
5425602,202 MCALLISTER RD,202,MCALLISTER,RD,
5612754,202 MCALLISTER RD,202,MCALLISTER,RD,
5609367,202 MCALLISTER RD,202,MCALLISTER,RD,
5633748,208 MCALLISTER RD,208,MCALLISTER,RD,
5487179,941 SHEPPARD AVE W,941,SHEPPARD,AVE,W
5427815,901 SHEPPARD AVE W,901,SHEPPARD,AVE,W
5508446,901 SHEPPARD AVE W,901,SHEPPARD,AVE,W
5663908,514 WILSON HEIGHTS BLVD,514,WILSON HEIGHTS,BLVD,
5644809,504 WILSON HEIGHTS BLVD,504,WILSON HEIGHTS,BLVD,
5649629,504 WILSON HEIGHTS BLVD,504,WILSON HEIGHTS,BLVD,
5496956,333 BRIGHTON AVE,333,BRIGHTON,AVE,
5638035,331 BRIGHTON AVE,331,BRIGHTON,AVE,
5450685,329 BRIGHTON AVE,329,BRIGHTON,AVE,
5453162,274 SEARLE AVE,274,SEARLE,AVE,
5392838,282 SEARLE AVE,282,SEARLE,AVE,
5500685,174 OVERBROOK PL,174,OVERBROOK,PL,
5416054,63 BARKSDALE AVE,63,BARKSDALE,AVE,
5681230,31 GARTHDALE CRT,31,GARTHDALE,CRT,
5679308,31 GARTHDALE CRT,31,GARTHDALE,CRT,
5381781,30 DUNBOYNE CRT,30,DUNBOYNE,CRT,
5453189,30 DUNBOYNE CRT,30,DUNBOYNE,CRT,
5674822,41 VIRGILWOOD DR,41,VIRGILWOOD,DR,
5379961,1079 LAWRENCE AVE W,1079,LAWRENCE,AVE,W
5473610,1079 LAWRENCE AVE W,1079,LAWRENCE,AVE,W
5474805,1079 LAWRENCE AVE W,1079,LAWRENCE,AVE,W
5546941,1079 LAWRENCE AVE W,1079,LAWRENCE,AVE,W
5636970,1079 LAWRENCE AVE W,1079,LAWRENCE,AVE,W
5397013,40 MARIANFELD AVE,40,MARIANFELD,AVE,
5442187,40 MARIANFELD AVE,40,MARIANFELD,AVE,
5680972,50 LOTHERTON PTWY,50,LOTHERTON,PTWY,
5579189,50 LOTHERTON PTWY,50,LOTHERTON,PTWY,
5705063,50 LOTHERTON PTWY,50,LOTHERTON,PTWY,
5463196,131 SULTANA AVE,131,SULTANA,AVE,
5460761,131 SULTANA AVE,131,SULTANA,AVE,
5506118,126 REGINA AVE,126,REGINA,AVE,
5503742,128 REGINA AVE,128,REGINA,AVE,
5503566,128 REGINA AVE,128,REGINA,AVE,
5451064,42 RIDGEVALE DR,42,RIDGEVALE,DR,
5544140,22 KHEDIVE AVE,22,KHEDIVE,AVE,
5495396,15 KHEDIVE AVE,15,KHEDIVE,AVE,
5490149,15 KHEDIVE AVE,15,KHEDIVE,AVE,
5574580,29 PRINCE CHARLES DR,29,PRINCE CHARLES,DR,
5636508,32 BRUCEWOOD CRES,32,BRUCEWOOD,CRES,
5603198,21 BROOKVIEW DR,21,BROOKVIEW,DR,
5667812,53 COVINGTON RD,53,COVINGTON,RD,
5524139,45 COVINGTON RD,45,COVINGTON,RD,
